timestamp,out.electricity.clothes_dryer,out.electricity.clothes_washer,out.electricity.dishwasher,out.electricity.freezer,out.electricity.hot_water,out.electricity.hot_water_solar_th,out.electricity.mech_vent,out.electricity.permanent_spa_heat,out.electricity.permanent_spa_pump,out.electricity.plug_loads,out.electricity.pool_heater,out.electricity.pool_pump,out.electricity.range_oven,out.electricity.refrigerator,out.electricity.television,out.electricity,out.electricity.well_pump,out.natural_gas.clothes_dryer,out.natural_gas.fireplace,out.natural_gas.grill,out.natural_gas.hot_water,out.natural_gas.permanent_spa_heat,out.natural_gas.pool_heater,out.natural_gas.range_oven,out.natural_gas,out.propane.clothes_dryer,out.propane.hot_water,out.propane.range_oven,out.propane,out
2018-01-02 15:00:00,2021270.87,91015.286,159314.984,1150520.06,5279713.8,85.31162599999999,43339.54,90248.965,123208.91700000002,6919489.3,86930.09,1160552.74,835367.73,1692028.16,1483862.56,21279503.878626,142555.565,302160.585,115299.671,81571.337,6932780.6,52408.296,505588.41,639399.3,8629208.199000001,21839.8065,680919.54,144862.653,847621.9994999999,30756334.077126
2018-01-02 16:00:00,2132206.51,92078.188,192222.695,1174307.87,5435195.6,32.499669,56398.152,200237.811,273428.335,7300913.4,62363.725000000006,828511.01,1306163.97,1701146.27,1950886.74,22880373.865669,174281.09,310142.626,137612.82299999995,127391.29499999998,7010703.199999999,116389.322,361605.32,1055779.7,9119624.286,23612.003,693215.97,191876.33,908704.303,32908702.454669
2018-01-02 17:00:00,2025460.97,85751.449,298498.434,1257991.71,5550146.5,0.0,92855.464,263249.68,360726.592,7857948.699999999,39628.066,525438.33,1924803.8,1733141.42,2726144.4000000004,24965761.245,223975.73,307761.82,176798.175,200458.622,7068550.9,155619.91600000003,229497.86,1592647.81,9731335.103,22236.9878,705383.0700000001,301781.047,1029401.1048,35726497.452800006
2018-01-02 18:00:00,1931176.66,86789.41100000001,572525.1499999999,1341558.76,5597883.9,0.0,111660.19,210064.98,288871.458,8399298.0,23675.137,313492.25,2073615.78,1914812.08,3984070.4,27118467.171,268973.015,308152.62,214183.936,207801.464,7140572.2,126314.494,136994.1,1697769.56,9831788.374000002,30258.6875,728767.8,326631.135,1085657.6225,38035913.1675
2018-01-02 19:00:00,2021290.41,98723.428,750421.12,1354103.6,5349715.7,0.0,94707.28,152472.115,209449.529,8658050.8,14012.91,185646.481,1580206.35,1955149.58,5851587.9,28587175.743,311638.54000000004,338325.302,248785.762,151083.46,6793683.4,91222.114,81111.115,1273147.71,8977358.863,30478.417,670857.34,243684.431,945020.188,38509554.794
2018-01-02 20:00:00,2332280.84,106574.123,657868.75,1322396.88,4426428.25,0.0,69830.854,125268.915,171962.347,8617404.2,7894.7174,104332.755,1039920.53,1888500.78,7886092.1,29099364.7314,342608.69,358719.294,275295.676,95383.148,6012065.1,74697.31599999999,45626.821,873917.89,7735705.245,22809.8247,597397.3300000001,160520.151,780727.3057,37615797.2821
2018-01-02 21:00:00,2502221.1,103919.892,491693.826,1291823.34,3648044.49,0.0,57589.28,105871.099,145348.83800000002,8163965.3,4759.5714,63191.272,678938.61,1783570.56,8319230.5,27725949.3484,365781.67,378312.28,294586.48,53252.265,5132800.8,63158.298,27586.3519,551260.27,6500956.7449,12966.9763,503377.541,108198.215,624542.7323,34851448.8256
2018-01-02 22:00:00,2267110.72,74225.69099999999,307008.69,1252003.38,3082758.12,0.0,52656.251,75235.64,103483.496,7319493.7,3891.6462,52092.709,441094.864,1626196.04,5738553.2,22743313.7672,347509.62,326745.58,284587.54000000004,28468.124,4502495.0,45294.647,22671.3524,338626.14,5548888.383400001,24631.3921,445370.45,65821.70999999999,535823.5521,28828025.702700004
2018-01-02 23:00:00,1576754.79,39860.832,171835.22400000002,1187377.08,2326358.82,0.0,48305.901,56621.784,77730.47399999999,6514610.7,3799.748,50950.596,253546.867,1488799.72,2421805.7800000003,16524361.896000002,306003.58,211156.316,252230.71,16518.2584,3737943.6,33783.390100000004,22159.9588,200082.094,4473874.3273,25763.7686,369701.516,37292.032,432757.3166,21430993.5399
2018-01-03 00:00:00,881495.86,18225.279,74004.803,1131481.56,1525790.2,0.0,45188.595,53288.74,73066.752,6075207.4,3799.748,50950.596,145409.082,1423541.38,773192.55,12509016.920000002,234374.375,164068.841,197358.238,9455.1412,2931943.05,31613.0548,22159.9588,124131.257,3480729.5408,17779.1674,280723.175,17727.5587,316229.9011,16305976.361900002
